FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist,target
-0.6513160185571613,-1.0595250873183935,1.0304394597690107,0.7378917708319304,0.5974265780981299,-0.5095797623448912,-0.27300406194208326,0.15701657437689176,0.37254167943580546,0
1.2173581362382977,1.4860421274614517,-1.3545720599094464,-1.4176103560499094,2.642370605224142,2.056071944018063,2.017981137161949,1.2118443457689994,0.7418574240915252,1
-0.5102029632149987,-0.39784689275342455,0.32970557061577604,0.23928485567160554,0.050081410701224856,0.06628110247013448,0.4081873703223589,-0.48594945449658367,-0.5475729121793413,0
0.20597522753904654,1.9483916174276998,-1.2172697912307098,-1.1017958126906473,-1.4872914489657392,1.4014111507963887,-0.7271236809772538,-1.0051171408328563,1.0105466750586531,0
-0.2509415196411698,-0.12720844988530985,-0.08767144532795391,0.08635460401626095,-0.04093193279510085,-0.7868001340622028,-0.4958505686577424,-0.847403071033334,-0.24805393451613908,0
-0.7092427969533743,-0.6096600915892202,1.3455235504421281,1.052801401459504,-0.23338856923637916,-0.41104210583359846,-0.09715448722101322,1.9719811097964388,-0.2409095310771721,1
-0.24372997096156235,-0.49264440831629813,-0.19160543357082258,-0.21860098656273994,0.9019557660884433,-0.4448272295414283,0.6268469824018021,-0.7417444515941864,0.04407843386010169,0
3.404643199478007,2.291821009745879,-1.413650326910656,-1.3850334977091256,-0.11262580069735462,2.247547122780082,2.6215661726314847,2.033499097865831,1.0940902966172872,1
-0.6849699123953299,-1.1065006419053536,0.5113165395454201,0.29176979410953446,0.19664964768982376,0.17605040080374007,0.3572340149559326,1.58443081031482,-1.9182064389141142,0
-0.1289720462814575,-0.21756233190617377,-0.19324649654307852,-0.20140764466065988,-0.884384631834003,-0.6129665547197628,0.3009990264474908,-1.0067338173159353,1.1941949103019087,0
-0.9975466678627657,0.1597233159701743,0.06987060000860469,-0.09281811685804824,0.3917496640318472,0.9796363330625405,-0.18859396136332585,-0.8337149547441363,0.6962531406676679,1
0.28581464818168606,1.3870125799538073,-1.2068763924064227,-1.216719729615078,1.3365561358018108,1.004411436837841,-0.5032496565412388,-0.961604791319084,0.8140789258717187,0
-0.6772296258306718,-1.258218987125399,1.4593039165185318,1.756823506713102,-0.26768325645984803,-0.5993701503210342,0.5409340171199076,2.3115329740730877,-0.09852862260939517,0
-0.08693465896691974,0.13009909235677578,-0.4962961254196529,-0.6086183739204531,-1.4145672540734187,0.5253587753065803,-0.523819216887052,-0.9963518427445036,0.7860579841200882,0
-0.5629295772572089,-0.06097714994964164,0.23725902317869837,0.2347602920131634,0.7085025838698873,-0.03127613837929441,0.2972778758247071,1.811455095592699,-1.5345925203034676,1
3.196958228773753,2.222415685851632,-1.569551309274959,-1.4954328509751142,-1.7216638142357017,0.9286468753203229,-3.317289390153094,0.546501522256508,1.501194168022018,1
0.6252807231022616,1.3241669055739556,-0.4935610204658932,-0.31633156158509035,-0.38433991858436056,-1.5251080307227811,0.7352356974453101,-0.8802346289953896,2.136281988238057,0
-0.6138519414030095,-0.8963802558474654,1.1754000223182748,0.7686588037093366,-0.20049073516173851,-0.5681027340328709,0.3195903751073855,-0.3015640537131836,-1.1190448980652703,0
-0.2748818989312956,-0.751644763336292,0.10761504837048863,0.03567949104170869,0.5710687868194543,-0.44914498011627685,-0.4824160145383247,-0.2464399828245,-1.762251297727687,0
-0.582907147862471,-1.2158986676776875,1.146407909808422,0.9804083829244284,-0.5307747197824426,-0.3054199657496771,-0.6610696563093376,0.5530142000319451,1.5512812668645934,0
-0.24193117197118397,0.14427639937175993,-0.2266147769789468,-0.166116048124811,0.8807208957292307,-0.5214153402149122,-0.5831559644952593,-0.9508780279242468,-0.3453644829487353,0
-0.5698358751990553,-0.4469384633127701,0.4084765932840555,0.18227535357523447,-0.24978596992419616,-0.4386388458837434,0.4217899764053862,-0.11325955330374134,0.016847002883708138,0
-0.4987233551127662,-0.5286166798468527,0.85812784768215,0.6202531157124345,0.04526927693942112,0.2631015074206354,0.2927644802306211,-0.3209871574316927,-0.6159124296223105,0
0.4995283209567235,0.573192836974315,-0.5274763218925137,-0.1606865717346805,-1.2830046318057267,-1.7825651835282406,-1.0153760119297637,-0.6917232552919039,1.140869479127005,0
-0.6448566949098937,-1.2690106685845657,0.8176482943665067,0.6700233159552981,-0.3421573181746427,-0.365605722400178,-0.11126124919486925,0.26201243307771543,-0.46281424691915607,0
-0.08924584312425414,0.7733679479619908,-0.7998927752869796,-0.842085858696068,0.868936319647762,0.3406151304789188,0.5732624134337173,-1.0541614354688231,0.8438662307137099,0
-0.707929128599795,-0.9037863117508155,2.0550097754473935,2.1658440614362724,-0.22490272858376364,-0.48289873052292714,0.3235227910558498,1.8267062545480015,-1.2692285816693294,1
0.6266761550463128,2.29901546405199,-1.493515391560439,-1.4402331743421202,0.32619553155400777,1.7168069475553567,1.2567345509185752,-0.8716149084102526,1.2509593968875905,0
-0.11070060926403921,-0.16085310384624005,-0.4328416904924279,-0.40229827109549127,-0.5704152839297826,-0.6960489387374332,0.565143102849037,-0.6624047123416575,-0.13586311520110952,0
-0.11704001297861484,0.313346075565367,-0.3989263890658077,-0.5226516644100522,-1.378483851632768,-1.2648488499557151,0.7192179445709793,-1.0132464950913724,0.6555879831275391,0
-0.7104910544345762,-0.7285801892372895,0.4330925378678928,0.19675395728224926,-0.13352116986803692,-0.6075683860855402,-0.39081328991707714,1.3286013343348768,0.042378978462557976,1
-0.5036891305074166,-0.920291236335423,0.8384350920150799,1.1722498820423766,-0.0864571842102977,-0.4732534012415101,-0.6235076417002581,0.5515890728952022,-0.9630696845709981,0
-0.5844061470211196,-1.1249099808651075,1.9002028350645952,1.718817171982188,0.32946555295199026,-0.36368802936557226,-0.5065386735433121,1.821951999771932,-1.4558234317042325,0
-0.7799137936511161,-0.6308202513130764,2.1359688820786813,2.333252916798632,0.33620828302468964,-0.13136677329897958,-0.42419321137461524,0.8150958466763077,0.9560824749520092,1
0.31158653189837904,1.4585339198204395,-0.5138007971237152,-0.2357943284648202,0.3278254750710807,0.7268969404219702,-0.6624092705335397,-0.9713546530476058,2.1623626068980037,0
-0.31846734355876527,-0.4683102246338644,1.5369808972053072,0.9179694044379276,0.1836945525852135,-0.25431874062200716,0.2665291679688276,0.8561908434393147,-1.917469116139274,1
-0.5784046994804938,-0.4534981128271651,0.6546360391224283,0.908015364389355,-0.11694641781307728,0.10320551712725252,0.500961657204199,-1.0535369845997666,-0.5090340811169269,0
0.862291568255714,1.7183806812293883,-1.250091050675826,-1.0773631689350596,-0.48745200344109346,1.171774272811979,1.40549414910578,0.15578299658648548,1.22112793296834,1
0.11734349546767887,0.6792052371908333,-0.9782216182721118,-1.0149241904485582,-1.595923383992207,1.4244097413923917,-0.9882764324265493,-0.873871359710095,0.6341373768105075,0
-0.03288892566509862,-0.0010938979311294413,-0.09587676018923302,0.02753527645651297,0.20469802163682085,-0.6465281436566876,-0.7714990023395334,0.736947544357991,-0.9390859530039267,1
0.0034250103164174175,0.8886908184570046,-0.7457376972025376,-0.5190320134832986,0.43358600701047706,0.4381939404729086,0.6531927288111106,-0.1292462617489757,-0.04072037601577347,1
-0.6262745562486827,-1.0906305221124613,1.2979327242467098,0.9632150410223492,0.4435362632374991,-0.004783346364408188,-0.2805327899117927,-0.058219764127445645,0.4811462464158599,0
-0.7531334923186049,-0.9128851804320729,0.6382254093998707,0.489040769617612,0.06898199925671228,-0.010126611721566441,-0.14598558636128414,1.29653214277124,0.21735597671677054,1
0.16298938257503626,1.0810366703468532,-1.0378469062640734,-0.9760129429859555,-1.6791839391534398,0.6607620215352792,-0.9259339554120678,-1.004894943591106,0.5741077948153717,0
1.1646260712900562,1.5425397539241463,-0.4837146426323584,-0.3109020851949599,0.2977449941430489,0.8518234648879915,-1.5727563603760124,-0.4010011503833256,2.0384161059550823,1
0.4190947515566558,0.20056242423721563,-0.7451906762117856,-0.8909511462072432,-0.42998509330495854,-1.6568621698580228,1.0428428131209695,-0.8273401924980615,-0.04015968954996961,1
0.42432762134684726,0.34889514390144444,-1.0837966694872363,-1.0855073835202556,-0.08123629777374616,0.7799374277288069,-0.9383698007191772,1.6450753333649184,0.31730268824634483,1
2.5348475749456547,3.293119767878733,-1.6264414923131605,-1.5551570912665504,-1.879624765237416,1.1144179957616176,1.2620738018766855,-0.9481273793108564,1.9619473038348854,0
-0.698591726567922,0.06979263714378746,-0.18996437059856663,-0.34076420534067803,-0.16708787195590122,-0.5417628868612355,0.43140735020852905,2.2122912577362084,-2.1054837474157475,1
-0.5767585258589961,-0.6737753755525031,0.05127188632303867,-0.17245043724663006,0.5347691846169538,0.39345365215941164,0.5776893823036612,0.12752946800186932,-1.069384670302865,1
0.3853972504702356,0.5042107162745454,-0.8983565536223288,-0.7416405454786522,-2.2612511261155954,1.1951709121666994,-0.7263794508526971,0.2550285439102911,1.0189770443535562,0
0.017973478514355906,0.8999057031106483,-0.9951792689854222,-1.0040652376682968,0.6311790768563342,1.0377298826906238,0.8151468068840052,-0.9928235037849874,1.0615571000620991,0
4.322461306147429,2.386406923711513,-1.5104730422737493,-1.4158005305865324,-0.9112035366672495,-3.0112397384579888,1.418631011175375,1.374339487253078,-0.04553772989857547,1
-0.27673520698198856,-0.047011444531896505,-0.39181511618603265,-0.4819305914840731,-1.8906712218194435,0.8414879229806226,-0.521115981015275,-1.0142425516923215,0.27313022944876497,0
-0.5216117095388222,-0.8077191866045107,0.9751903397030649,0.8455763859028532,0.48411763416101483,0.09032481616168465,0.41589375322502703,0.9013160384492394,0.14009097305205473,0
-0.6572575061314411,-1.2994812985869175,2.3629825932407362,2.0952608683645746,-0.1653836097706924,-0.3194771655094817,-0.5760065538148401,1.2877591827090338,0.3854816272265538,1
3.2575668529374386,0.7602486489331999,-1.1581915242295002,-1.223054118736897,0.4797615467718635,2.4260612064922604,-1.9123653714076114,2.3039820988405073,-0.3754113896388551,1
0.11624786335535757,-0.069864417033661,-0.31195005153624944,-0.37877054007159194,0.13597521139936625,-0.28218019290085533,-0.6372638952928712,-0.16689720126485458,0.023011877699838167,1
-0.3499899331386373,-0.8062379754238405,0.20224967977057412,-0.038523352956742404,-0.3155140756478993,-0.3675881228684668,0.3759069888552948,1.053065261603847,0.4792594494784293,0
0.7524176553797879,0.4978626683573884,-1.1570974822479962,-1.1588053147870185,-0.1453648630718866,0.6566383932614795,-1.6919340114832557,2.151964706601029,-0.5982889433343938,1
0.21986958701321105,1.8540173050593032,-1.1598325872017559,-1.1045105508857125,0.6280593818552631,0.6855763419370545,0.7014332453364107,-1.0096836772495157,0.3533926977516684,0
-0.014639292271805887,0.12882948277334458,0.18857415500177563,0.3695922890347394,-0.6279413111882983,-1.514672486417902,-0.6854371910327275,-0.9103461862394687,1.257543113860754,0
2.151419942881439,0.625035228297762,-1.2878354990377099,-1.2266737696636505,0.11894610203239357,-0.7330517866475004,-3.405895988337416,2.1902898998160123,-0.5307335840512365,1
-0.26099844126919397,-0.08552293522931347,-0.5892896938474828,-0.6719622651386432,0.24284883430016263,0.5151212749653974,0.6222615645375978,-0.31655470555746884,-0.24628757142577834,0
-0.3318493178659736,-0.5298862894302839,0.3231413187267529,0.4555589985451403,-0.2181127048131595,0.0922327050396718,0.5226835738719067,-0.6178120245145482,0.37064150095981147,0
-0.0777389804918645,0.4621019984240729,-0.6401626459874133,-0.4647372495819928,0.7648851170754928,0.20309222558927,-0.46208172694156496,-0.7931946060201382,0.4000005965677761,0
-0.8403697924459216,-0.4774090933151218,1.4680562523705631,1.1279091581896434,0.30093394063033757,0.10700756906396074,0.27061042994220325,-0.4134939987513844,-0.15258736209756973,1
1.754506769295418,1.3542143323818303,-1.2987759188527488,-1.381413846782372,0.2607494989570935,0.583968023572804,1.4542436230065834,1.3696810071501773,1.1336206996872449,1
-0.3354959740010133,-0.874796892929133,0.20936095265034946,0.2148522119160179,0.2572903027674922,0.04244915856154688,0.4945132632862656,0.20669298185576862,-1.9984354533706095,0
-0.9974376497421366,-1.2508129312220488,2.2989811373227593,2.0735429628040523,0.08182899448039749,-0.42052664694646974,-0.1449340612175556,0.6047823263728151,-1.2517496159978967,1
-0.6591380687122912,-0.5097841376926218,1.3717805579982214,1.2202102568218631,0.12444061629253662,0.01977606596528241,-0.6131172288645111,1.7404784008012157,-1.0210478767043742,1
-0.573580647642661,-0.4903167907466738,1.3241897318028024,1.2545969406260236,0.36617390782923853,0.09414647641163014,0.5369055714779521,0.4744253342170548,0.7884265164457991,1
-0.23416363087636843,0.4212628901570306,-0.5745201270971805,-0.43125547850952184,0.43785933042829506,0.6492774324722055,0.28324793760564404,-0.9633670453053789,0.9788591917406678,0
1.5909686865398727,0.8823427705398477,-1.2566553025648493,-1.261060453467811,3.606325957463593,3.067553056543779,-1.646031817994466,2.134135293444039,-0.20532668188339834,1
-0.4640773963768737,-0.7118636630554439,0.6015750030194902,1.0690898306298953,0.47946089397804087,0.31741261342524785,-0.4485799520367034,-0.3004530675044326,-0.027017680526914955,0
0.36098264235537364,1.4860421274614517,-0.5876486308752271,-0.6592934868950051,-0.18972972982777872,0.6663288216633425,-0.5860944731160898,-0.9102772284747876,1.7102673265356163,0
-0.5922118444581552,-0.38113036657157895,0.0753408099161241,0.24018976840329387,0.3211992901825036,0.31009871258774313,-0.3758518636711495,0.373072744083549,0.253044540065194,1
7.833226353823058,1.5258232277423007,-1.6384759541097034,-1.537058836632782,-4.321263263206175,1.6327657170203833,5.8064965899296945,-0.9145028070549681,-1.654869803372322,1
-0.8092233153822195,-1.3824291247044322,2.155661637745751,1.9269471002705267,0.011018505292578045,-0.009714837143583588,-0.22132568238979852,1.2478402989325323,-0.7737075323611967,0
0.008210905812030087,0.9902595851315122,-0.7878583134904369,-0.8475153350861986,0.18670952582663844,0.8011124451937436,-0.6359386855226927,-0.7966808041234603,0.6195782628535959,0
-0.09036327886070138,-0.36970388032069623,0.08573420874041103,0.15241323342951632,0.44149925610631785,0.06542029751901797,-0.6223264764703164,0.2768766623534188,0.3129001620590064,1
-0.1156990900948783,-0.4856615556074261,0.11308525827800804,0.480896555032416,0.13135900867173916,0.23617733251452908,-0.7443610109589226,2.074471503047183,-1.3892810548903198,0
-0.353674745615897,-0.589346338254319,0.6393194513813738,1.2328790350655012,0.1658006441708405,0.14748304924834985,-0.515915973112727,-1.0302599080329697,0.5095418712472638,0
-0.6679031256108618,-0.8436914581350652,1.1299972800858638,0.868199204195064,0.20991890807337238,-0.33272846359523406,-0.6512170097571414,2.344820419479424,0.3841474878317888,1
-0.05627876344604819,0.7437437243485923,-0.860065084269693,-0.8963806225973738,0.42768274007558627,0.23236939808384974,-0.3443445212366895,0.11930817005711196,-0.05597532997797942,0
-0.08839005087731663,-0.7135564758333521,-0.052662101919829986,-0.10277215690662087,0.37967794764167123,-0.6228295362781137,0.8066337745560109,-0.674422518330802,-0.12828916437425997,0
-0.9255020428450987,-1.1327392399629348,2.1906709811538754,1.991195904220405,0.6558055809795699,0.020099603133697505,-0.21263499512884568,1.0046224319153763,-0.07319201749357049,1
-0.03505293535958403,-0.22623799739295414,0.05510103325830243,0.10988233504016004,-1.845252381224532,-1.4644379487353196,-0.581120134993246,-0.9597276077249876,1.8059051826477965,0
-0.15671715798153507,0.235476687781578,-0.8638942312049567,-0.9307673064015342,1.19048786076249,0.1054114523664463,-0.4078297516037162,-0.8767101210228002,-0.6501825498830202,0
0.647782063200085,0.9951264218679989,-0.7583191799898322,-0.2629417104154731,-3.3166860025878613,-0.671032652709314,0.9491082293042175,0.3575687399910824,1.7554741782641428,1
-0.2851514058945464,-1.361480566577815,0.19842053283531066,0.03296475284664345,0.04654958490412706,-0.7191945916827159,-1.01634111034935,0.8017333642758819,-2.2890249303504966,1
-0.6714244109071782,-1.0487334058592268,0.27664453451283794,0.0284401891882013,0.6718263211447886,0.287776608798426,0.44001161074533984,1.463601482645831,-1.582879802209274,0
-0.631240331643333,-0.7395834722936951,1.3570109912479187,2.2219486508009547,0.18958430703498874,0.3137831146450277,-0.49981179351425414,0.4524852720876856,-0.39851996858388417,1
-0.2924229145405,-0.5609917242243526,0.34556917934758236,0.46279830039864744,0.5675200704159619,-0.4337583367189849,0.6843015480175821,0.3045363879643919,-0.9484570444598325,0
0.8083603039805536,0.7014234049008807,-0.21512733617315583,-0.140778491637535,-1.7013106335302839,-3.0463974440924284,1.2215492712234024,-0.9089517069981398,0.8263364151957366,1
-0.39232712028490496,0.08100752179743118,-0.6943177240718551,-0.5108877988981027,-0.1978591786854696,-1.2118142451428495,0.46022105974056104,-0.7647227111806986,0.34591241769476233,0
-0.7162853675460069,-0.9742496436312553,0.6841751726230328,0.735177032636865,0.6256153111099736,0.30431229935142246,-0.5230173689464006,1.4903034615251227,0.6549590508150622,1
